LOCATION,ASSETATTRID,ALNVALUE,CLASSSTRUCTUREID,PLUSPCUSTOMER,ORGID,SITEID,CLASSSTRUCTUREID,ORGID,SECTION
1002687,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002687,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002688,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002688,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002688,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002688,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002689,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002689,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002689,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002689,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002690,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002690,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002690,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002690,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002691,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002691,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002691,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002691,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002692,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002692,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002692,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002692,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002693,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002693,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002693,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002693,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002694,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002694,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002694,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002694,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002695,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002695,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002695,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002695,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002696,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002696,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002696,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002696,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002697,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002697,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002697,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002697,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002698,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002698,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002698,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002698,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002699,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002699,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002699,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002699,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002700,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002700,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002700,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002700,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002701,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002701,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002701,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002701,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002702,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002702,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002702,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002702,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002703,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002703,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002703,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002703,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002704,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002704,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002704,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002704,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002705,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002705,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002705,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002705,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002706,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002706,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002706,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002706,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002707,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002707,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002707,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002707,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002708,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002708,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002708,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002708,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002709,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002709,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002709,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002709,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002710,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002710,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002710,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002710,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002711,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002711,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002711,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002711,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002712,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002712,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002712,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002712,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002713,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002713,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002713,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002713,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002714,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002714,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002714,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002714,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002715,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002715,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002715,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002715,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002716,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002716,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002716,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002716,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002717,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002717,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002717,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002717,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002718,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002718,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002718,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002718,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002719,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002719,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002719,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002719,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002720,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002720,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002720,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002720,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002721,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002721,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002721,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002721,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002722,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002722,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002722,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002722,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002723,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002723,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002723,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002723,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002724,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002724,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002724,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002724,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002725,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002725,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002725,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002725,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002726,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002726,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002726,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002726,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002727,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002727,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002727,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002727,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002728,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002728,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002728,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002728,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002729,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002729,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002729,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002729,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002730,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002730,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002730,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002730,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002731,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002731,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002731,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002731,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002732,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002732,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002732,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002732,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002733,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002733,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002733,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002733,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002734,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002734,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002734,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002734,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002735,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002735,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002735,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002735,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002736,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002736,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002736,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002736,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002737,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002737,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002737,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002737,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002738,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002738,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002738,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002738,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002739,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002739,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002739,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002739,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002740,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002740,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002740,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002740,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002741,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002741,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002741,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002741,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002742,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002742,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002742,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002742,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002743,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002743,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002743,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002743,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002744,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002744,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002744,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002744,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002745,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002745,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002745,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002745,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002746,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002746,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002746,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002746,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002747,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002747,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002747,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002747,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002748,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002748,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002748,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002748,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002749,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002749,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002749,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002749,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002750,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002750,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002750,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002750,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002751,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002751,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002751,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002751,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002752,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002752,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002752,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002752,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002753,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002753,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002753,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002753,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002754,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002754,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002754,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002754,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002755,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002755,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002755,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002755,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002756,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002756,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002756,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002756,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002757,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002757,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002757,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002757,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002758,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002758,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002758,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002758,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002759,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002759,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002759,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002759,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002760,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002760,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002760,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002760,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002761,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002761,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002761,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002761,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002762,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002762,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002762,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002762,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002763,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002763,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002763,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002763,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002764,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002764,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002764,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002764,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002765,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002765,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002765,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002765,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002766,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002766,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002766,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002766,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002767,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002767,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002767,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002767,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002768,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002768,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002768,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002768,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002769,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002769,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002769,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002769,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002770,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002770,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002770,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002770,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002771,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002771,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002771,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002771,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002772,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002772,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002772,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002772,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002773,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002773,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002773,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002773,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002774,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002774,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002774,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002774,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002775,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002775,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002775,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002775,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002776,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002776,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002776,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002776,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002777,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002777,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002777,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002777,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002778,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002778,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002778,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002778,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002779,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002779,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002779,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002779,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002780,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002780,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002780,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002780,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002781,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002781,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002781,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002781,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002782,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002782,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002782,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002782,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002783,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002783,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002783,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002783,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002784,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002784,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002784,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002784,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002785,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002785,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002785,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002785,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002786,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002786,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002786,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002786,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002787,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002787,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002787,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002787,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002788,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002788,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002788,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002788,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002789,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002789,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002789,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002789,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002790,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002790,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002790,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002790,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002791,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002791,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002791,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002791,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002792,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002792,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1002792,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1002792,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1002793,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1002793,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
