LOCATION,ASSETATTRID,ALNVALUE,CLASSSTRUCTUREID,PLUSPCUSTOMER,ORGID,SITEID,CLASSSTRUCTUREID,ORGID,SECTION
1003176,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003176,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003176,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003177,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003177,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003177,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003178,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003178,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003178,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003179,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003179,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003179,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003180,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003180,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003180,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003181,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003181,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003181,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003182,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003182,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003182,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003183,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003183,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003183,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003184,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003184,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003184,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003185,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003185,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003185,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003186,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003186,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003186,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003187,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003187,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003187,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003188,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003188,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003188,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003189,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003189,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003189,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003190,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003190,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003190,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003191,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003191,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003191,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003192,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003192,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003192,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003193,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003193,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003193,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003194,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003194,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003194,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003195,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003195,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003195,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003196,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003196,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003196,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003197,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003197,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003197,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003198,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003198,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003198,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003199,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003199,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003199,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003200,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003200,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003200,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003201,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003201,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003201,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003202,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003202,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003202,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003203,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003203,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003203,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003204,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003204,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003204,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003205,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003205,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003205,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003206,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003206,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003206,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003207,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003207,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003207,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003208,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003208,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003208,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003209,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003209,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003209,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003210,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003210,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003210,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003211,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003211,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003211,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003212,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003212,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003212,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003213,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003213,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003213,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003214,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003214,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003214,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003215,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003215,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003215,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003216,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003216,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003216,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003217,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003217,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003217,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003218,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003218,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003218,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003219,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003219,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003219,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003220,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003220,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003220,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003221,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003221,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003221,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003222,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003222,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003222,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003223,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003223,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003223,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003224,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003224,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003224,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003225,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003225,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003225,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003226,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003226,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003226,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003227,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003227,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003227,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003228,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003228,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003228,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003229,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003229,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003229,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003230,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003230,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003230,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003231,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003231,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003231,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003232,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003232,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003232,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003233,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003233,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003233,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003234,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003234,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003234,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003235,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003235,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003235,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003236,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003236,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003236,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003237,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003237,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003237,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003238,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003238,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003238,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003239,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003239,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003239,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003240,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003240,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003240,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003241,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003241,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003241,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003242,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003242,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003242,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003243,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003243,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003243,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003244,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003244,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003244,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003245,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003245,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003245,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003246,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003246,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003246,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003247,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003247,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003247,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003248,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003248,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003248,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003249,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003249,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003249,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003250,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003250,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003250,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003251,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003251,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003251,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003252,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003252,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003252,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003253,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003253,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003253,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003254,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003254,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003254,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003255,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003255,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003255,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003256,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003256,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003256,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003257,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003257,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003257,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003258,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003258,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003258,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003259,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003259,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003259,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003260,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003260,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003260,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003261,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003261,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003261,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003262,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003262,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003262,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003263,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003263,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003263,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003264,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003264,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003264,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003265,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003265,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003265,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003266,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003266,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003266,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003267,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003267,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003267,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003268,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003268,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003268,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003269,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003269,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003269,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003270,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003270,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003270,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003271,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003271,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003271,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003272,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003272,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003272,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003273,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003273,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003273,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003274,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003274,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003274,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003275,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003275,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003275,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003276,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003276,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003276,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003277,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003277,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003277,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003278,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003278,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003278,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003279,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003279,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003279,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003280,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003280,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003280,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003281,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003281,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003281,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003282,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003282,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003282,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003283,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003283,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003283,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003284,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003284,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003284,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003285,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003285,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003285,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003286,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003286,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003286,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003287,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003287,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003287,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003288,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003288,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003288,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003289,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003289,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003289,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003290,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003290,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003290,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003291,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003291,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003291,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003292,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003292,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003292,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003293,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003293,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003293,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003294,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003294,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003294,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003295,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003295,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003295,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003296,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003296,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003296,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003297,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003297,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003297,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003298,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003298,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003298,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003299,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003299,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003299,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003300,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003300,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003300,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003301,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003301,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003301,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003302,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003302,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
1003302,NSCREG,Mids/Cardiff,22350,BBC,UK,GB,22350,UK,
1003303,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003303,IRVREG,South & Wales,22350,BBC,UK,GB,22350,UK,
