LOCATION,CLASSSTRUCTUREID,PLUSPCUSTOMER,ORGID,SITEID
1005909,22350,BBC,UK,GB
1005911,22350,BBC,UK,GB
1005912,22350,BBC,UK,GB
1005913,22350,BBC,UK,GB
1005914,22350,BBC,UK,GB
1005915,22350,BBC,UK,GB
1005917,22350,BBC,UK,GB
1005919,22350,BBC,UK,GB
1005920,22350,BBC,UK,GB
1005921,22350,BBC,UK,GB
1005922,22350,BBC,UK,GB
1005923,22350,BBC,UK,GB
1005924,22350,BBC,UK,GB
1005925,22350,BBC,UK,GB
1005926,22350,BBC,UK,GB
1005928,22350,BBC,UK,GB
1005930,22350,BBC,UK,GB
1005931,22350,BBC,UK,GB
1005933,22350,BBC,UK,GB
1005934,22350,BBC,UK,GB
1005936,22350,BBC,UK,GB
1005937,22350,BBC,UK,GB
1005938,22350,BBC,UK,GB
1005939,22350,BBC,UK,GB
1005941,22350,BBC,UK,GB
1005942,22350,BBC,UK,GB
1005944,22350,BBC,UK,GB
1005945,22350,BBC,UK,GB
1005947,22350,BBC,UK,GB
1005948,22350,BBC,UK,GB
1005949,22350,BBC,UK,GB
1005950,22350,BBC,UK,GB
1005952,22350,BBC,UK,GB
1005953,22350,BBC,UK,GB
1005954,22350,BBC,UK,GB
1005955,22350,BBC,UK,GB
1005956,22350,BBC,UK,GB
1005958,22350,BBC,UK,GB
1005959,22350,BBC,UK,GB
1005960,22350,BBC,UK,GB
1005961,22350,BBC,UK,GB
1005962,22350,BBC,UK,GB
1005963,22350,BBC,UK,GB
1005964,22350,BBC,UK,GB
1005965,22350,BBC,UK,GB
1005966,22350,BBC,UK,GB
1005967,22350,BBC,UK,GB
1005968,22350,BBC,UK,GB
1005969,22350,BBC,UK,GB
1005970,22350,BBC,UK,GB
1005971,22350,BBC,UK,GB
1005972,22350,BBC,UK,GB
1005973,22350,BBC,UK,GB
1005974,22350,BBC,UK,GB
1005975,22350,BBC,UK,GB
1005976,22350,BBC,UK,GB
1005977,22350,BBC,UK,GB
1005978,22350,BBC,UK,GB
1005979,22350,BBC,UK,GB
1005980,22350,BBC,UK,GB
1005981,22350,BBC,UK,GB
1005982,22350,BBC,UK,GB
1005983,22350,BBC,UK,GB
1005984,22350,BBC,UK,GB
1005985,22350,BBC,UK,GB
1005986,22350,BBC,UK,GB
1005987,22350,BBC,UK,GB
1005988,22350,BBC,UK,GB
1005989,22350,BBC,UK,GB
1005990,22350,BBC,UK,GB
1005991,22350,BBC,UK,GB
1005992,22350,BBC,UK,GB
1005993,22350,BBC,UK,GB
1005994,22350,BBC,UK,GB
1005995,22350,BBC,UK,GB
1005996,22350,BBC,UK,GB
1005997,22350,BBC,UK,GB
1005998,22350,BBC,UK,GB
1005999,22350,BBC,UK,GB
1006000,22350,BBC,UK,GB
1006001,22350,BBC,UK,GB
1006002,22350,BBC,UK,GB
1006003,22350,BBC,UK,GB
1006004,22350,BBC,UK,GB
1006005,22350,BBC,UK,GB
1006006,22350,BBC,UK,GB
1006007,22350,BBC,UK,GB
1006008,22350,BBC,UK,GB
1006009,22350,BBC,UK,GB
1006010,22350,BBC,UK,GB
1006011,22350,BBC,UK,GB
1006012,22350,BBC,UK,GB
1006013,22350,BBC,UK,GB
1006014,22350,BBC,UK,GB
1006015,22350,BBC,UK,GB
1006016,22350,BBC,UK,GB
1006017,22350,BBC,UK,GB
1006018,22350,BBC,UK,GB
1006019,22350,BBC,UK,GB
1006020,22350,BBC,UK,GB
1006021,22350,BBC,UK,GB
1006022,22350,BBC,UK,GB
1006023,22350,BBC,UK,GB
1006024,22350,BBC,UK,GB
1006025,22350,BBC,UK,GB
1006026,22350,BBC,UK,GB
1006027,22350,BBC,UK,GB
1006028,22350,BBC,UK,GB
1006029,22350,BBC,UK,GB
1006030,22350,BBC,UK,GB
1006031,22350,BBC,UK,GB
1006032,22350,BBC,UK,GB
1006033,22350,BBC,UK,GB
1006034,22350,BBC,UK,GB
1006035,22350,BBC,UK,GB
1006036,22350,BBC,UK,GB
1006037,22350,BBC,UK,GB
1006038,22350,BBC,UK,GB
1006039,22350,BBC,UK,GB
1006040,22350,BBC,UK,GB
1006041,22350,BBC,UK,GB
1006042,22350,BBC,UK,GB
1006043,22350,BBC,UK,GB
1006044,22350,BBC,UK,GB
1006045,22350,BBC,UK,GB
1006046,22350,BBC,UK,GB
1006047,22350,BBC,UK,GB
1006048,22350,BBC,UK,GB
1006049,22350,BBC,UK,GB
1006050,22350,BBC,UK,GB
1006051,22350,BBC,UK,GB
1006052,22350,BBC,UK,GB
1006053,22350,BBC,UK,GB
1006054,22350,BBC,UK,GB
1006055,22350,BBC,UK,GB
1006056,22350,BBC,UK,GB
1006057,22350,BBC,UK,GB
1006058,22350,BBC,UK,GB
1006059,22350,BBC,UK,GB
1006060,22350,BBC,UK,GB
1006061,22350,BBC,UK,GB
1006062,22350,BBC,UK,GB
1006063,22350,BBC,UK,GB
1006064,22350,BBC,UK,GB
1006065,22350,BBC,UK,GB
1006066,22350,BBC,UK,GB
1006067,22350,BBC,UK,GB
1006068,22350,BBC,UK,GB
1006069,22350,BBC,UK,GB
1006070,22350,BBC,UK,GB
1006071,22350,BBC,UK,GB
1006072,22350,BBC,UK,GB
1006073,22350,BBC,UK,GB
1006074,22350,BBC,UK,GB
1006075,22350,BBC,UK,GB
1006076,22350,BBC,UK,GB
1006077,22350,BBC,UK,GB
1006078,22350,BBC,UK,GB
1006079,22350,BBC,UK,GB
1006080,22350,BBC,UK,GB
1006081,22350,BBC,UK,GB
1006082,22350,BBC,UK,GB
1006083,22350,BBC,UK,GB
1006084,22350,BBC,UK,GB
1006085,22350,BBC,UK,GB
1006086,22350,BBC,UK,GB
1006087,22350,BBC,UK,GB
1006088,22350,BBC,UK,GB
1006089,22350,BBC,UK,GB
1006090,22350,BBC,UK,GB
1006091,22350,BBC,UK,GB
1006092,22350,BBC,UK,GB
1006093,22350,BBC,UK,GB
1006094,22350,BBC,UK,GB
1006095,22350,BBC,UK,GB
1006096,22350,BBC,UK,GB
1006097,22350,BBC,UK,GB
1006098,22350,BBC,UK,GB
1006099,22350,BBC,UK,GB
1006100,22350,BBC,UK,GB
1006101,22350,BBC,UK,GB
1006102,22350,BBC,UK,GB
1006103,22350,BBC,UK,GB
1006104,22350,BBC,UK,GB
1006105,22350,BBC,UK,GB
1006106,22350,BBC,UK,GB
1006107,22350,BBC,UK,GB
1006108,22350,BBC,UK,GB
1006109,22350,BBC,UK,GB
1006110,22350,BBC,UK,GB
1006111,22350,BBC,UK,GB
1006112,22350,BBC,UK,GB
1006113,22350,BBC,UK,GB
1006114,22350,BBC,UK,GB
1006115,22350,BBC,UK,GB
1006116,22350,BBC,UK,GB
1006117,22350,BBC,UK,GB
1006118,22350,BBC,UK,GB
1006119,22350,BBC,UK,GB
1006120,22350,BBC,UK,GB
1006121,22350,BBC,UK,GB
1006122,22350,BBC,UK,GB
1006123,22350,BBC,UK,GB
1006124,22350,BBC,UK,GB
1006125,22350,BBC,UK,GB
1006126,22350,BBC,UK,GB
1006127,22350,BBC,UK,GB
1006128,22350,BBC,UK,GB
1006129,22350,BBC,UK,GB
1006130,22350,BBC,UK,GB
1006131,22350,BBC,UK,GB
1006132,22350,BBC,UK,GB
1006133,22350,BBC,UK,GB
1006134,22350,BBC,UK,GB
1006135,22350,BBC,UK,GB
1006136,22350,BBC,UK,GB
1006137,22350,BBC,UK,GB
1006138,22350,BBC,UK,GB
1006139,22350,BBC,UK,GB
1006140,22350,BBC,UK,GB
1006141,22350,BBC,UK,GB
1006142,22350,BBC,UK,GB
1006143,22350,BBC,UK,GB
1006144,22350,BBC,UK,GB
1006145,22350,BBC,UK,GB
1006146,22350,BBC,UK,GB
1006147,22350,BBC,UK,GB
1006148,22350,BBC,UK,GB
1006149,22350,BBC,UK,GB
1006150,22350,BBC,UK,GB
1006151,22350,BBC,UK,GB
1006152,22350,BBC,UK,GB
1006153,22350,BBC,UK,GB
1006154,22350,BBC,UK,GB
1006155,22350,BBC,UK,GB
1006156,22350,BBC,UK,GB
1006157,22350,BBC,UK,GB
1006158,22350,BBC,UK,GB
1006159,22350,BBC,UK,GB
1006160,22350,BBC,UK,GB
1006161,22350,BBC,UK,GB
1006162,22350,BBC,UK,GB
1006163,22350,BBC,UK,GB
1006164,22350,BBC,UK,GB
1006165,22350,BBC,UK,GB
1006166,22350,BBC,UK,GB
1006167,22350,BBC,UK,GB
1006168,22350,BBC,UK,GB
1006169,22350,BBC,UK,GB
1006170,22350,BBC,UK,GB
1006171,22350,BBC,UK,GB
1006172,22350,BBC,UK,GB
1006173,22350,BBC,UK,GB
1006174,22350,BBC,UK,GB
1006175,22350,BBC,UK,GB
1006176,22350,BBC,UK,GB
1006177,22350,BBC,UK,GB
1006178,22350,BBC,UK,GB
1006179,22350,BBC,UK,GB
1006180,22350,BBC,UK,GB
1006181,22350,BBC,UK,GB
1006182,22350,BBC,UK,GB
1006183,22350,BBC,UK,GB
1006184,22350,BBC,UK,GB
1006185,22350,BBC,UK,GB
1006186,22350,BBC,UK,GB
1006187,22350,BBC,UK,GB
1006188,22350,BBC,UK,GB
1006189,22350,BBC,UK,GB
1006190,22350,BBC,UK,GB
1006191,22350,BBC,UK,GB
1006192,22350,BBC,UK,GB
1006193,22350,BBC,UK,GB
1006194,22350,BBC,UK,GB
1006195,22350,BBC,UK,GB
1006196,22350,BBC,UK,GB
1006197,22350,BBC,UK,GB
1006198,22350,BBC,UK,GB
1006199,22350,BBC,UK,GB
1006200,22350,BBC,UK,GB
1006201,22350,BBC,UK,GB
1006202,22350,BBC,UK,GB
1006203,22350,BBC,UK,GB
1006204,22350,BBC,UK,GB
1006205,22350,BBC,UK,GB
1006206,22350,BBC,UK,GB
1006207,22350,BBC,UK,GB
1006208,22350,BBC,UK,GB
1006209,22350,BBC,UK,GB
1006210,22350,BBC,UK,GB
1006211,22350,BBC,UK,GB
1006212,22350,BBC,UK,GB
1006213,22350,BBC,UK,GB
1006214,22350,BBC,UK,GB
1006215,22350,BBC,UK,GB
1006216,22350,BBC,UK,GB
1006217,22350,BBC,UK,GB
1006218,22350,BBC,UK,GB
1006219,22350,BBC,UK,GB
1006220,22350,BBC,UK,GB
1006221,22350,BBC,UK,GB
1006222,22350,BBC,UK,GB
1006223,22350,BBC,UK,GB
1006224,22350,BBC,UK,GB
1006225,22350,BBC,UK,GB
1006226,22350,BBC,UK,GB
1006227,22350,BBC,UK,GB
1006228,22350,BBC,UK,GB
1006229,22350,BBC,UK,GB
1006230,22350,BBC,UK,GB
1006231,22350,BBC,UK,GB
1006232,22350,BBC,UK,GB
1006233,22350,BBC,UK,GB
1006234,22350,BBC,UK,GB
1006235,22350,BBC,UK,GB
1006236,22350,BBC,UK,GB
1006237,22350,BBC,UK,GB
1006238,22350,BBC,UK,GB
1006239,22350,BBC,UK,GB
1006240,22350,BBC,UK,GB
1006241,22350,BBC,UK,GB
1006242,22350,BBC,UK,GB
1006243,22350,BBC,UK,GB
1006244,22350,BBC,UK,GB
1006245,22350,BBC,UK,GB
1006246,22350,BBC,UK,GB
1006247,22350,BBC,UK,GB
1006248,22350,BBC,UK,GB
1006249,22350,BBC,UK,GB
1006250,22350,BBC,UK,GB
1006251,22350,BBC,UK,GB
1006252,22350,BBC,UK,GB
1006253,22350,BBC,UK,GB
1006254,22350,BBC,UK,GB
1006255,22350,BBC,UK,GB
1006256,22350,BBC,UK,GB
1006257,22350,BBC,UK,GB
1006258,22350,BBC,UK,GB
1006259,22350,BBC,UK,GB
1006260,22350,BBC,UK,GB
1006261,22350,BBC,UK,GB
1006262,22350,BBC,UK,GB
1006263,22350,BBC,UK,GB
1006264,22350,BBC,UK,GB
1006265,22350,BBC,UK,GB
1006266,22350,BBC,UK,GB
1006267,22350,BBC,UK,GB
1006268,22350,BBC,UK,GB
1006269,22350,BBC,UK,GB
1006270,22350,BBC,UK,GB
1006271,22350,BBC,UK,GB
1006272,22350,BBC,UK,GB
1006273,22350,BBC,UK,GB
1006274,22350,BBC,UK,GB
1006275,22350,BBC,UK,GB
1006276,22350,BBC,UK,GB
1006277,22350,BBC,UK,GB
1006278,22350,BBC,UK,GB
1006279,22350,BBC,UK,GB
1006280,22350,BBC,UK,GB
1006281,22350,BBC,UK,GB
1006282,22350,BBC,UK,GB
1006283,22350,BBC,UK,GB
1006284,22350,BBC,UK,GB
1006285,22350,BBC,UK,GB
1006286,22350,BBC,UK,GB
1006287,22350,BBC,UK,GB
1006288,22350,BBC,UK,GB
1006289,22350,BBC,UK,GB
1006290,22350,BBC,UK,GB
1006291,22350,BBC,UK,GB
1006292,22350,BBC,UK,GB
1006293,22350,BBC,UK,GB
1006294,22350,BBC,UK,GB
1006295,22350,BBC,UK,GB
1006296,22350,BBC,UK,GB
1006297,22350,BBC,UK,GB
1006298,22350,BBC,UK,GB
1006299,22350,BBC,UK,GB
1006300,22350,BBC,UK,GB
1006301,22350,BBC,UK,GB
1006302,22350,BBC,UK,GB
1006303,22350,BBC,UK,GB
1006304,22350,BBC,UK,GB
1006305,22350,BBC,UK,GB
1006306,22350,BBC,UK,GB
1006307,22350,BBC,UK,GB
1006308,22350,BBC,UK,GB
1006309,22350,BBC,UK,GB
1006310,22350,BBC,UK,GB
1006311,22350,BBC,UK,GB
1006312,22350,BBC,UK,GB
1006313,22350,BBC,UK,GB
1006314,22350,BBC,UK,GB
1006315,22350,BBC,UK,GB
1006316,22350,BBC,UK,GB
1006317,22350,BBC,UK,GB
1006318,22350,BBC,UK,GB
1006319,22350,BBC,UK,GB
1006320,22350,BBC,UK,GB
1006321,22350,BBC,UK,GB
1006322,22350,BBC,UK,GB
1006323,22350,BBC,UK,GB
1006324,22350,BBC,UK,GB
1006325,22350,BBC,UK,GB
1006326,22350,BBC,UK,GB
1006327,22350,BBC,UK,GB
1006328,22350,BBC,UK,GB
1006329,22350,BBC,UK,GB
1006330,22350,BBC,UK,GB
1006331,22350,BBC,UK,GB
1006332,22350,BBC,UK,GB
1006333,22350,BBC,UK,GB
1006334,22350,BBC,UK,GB
1006335,22350,BBC,UK,GB
1006336,22350,BBC,UK,GB
1006337,22350,BBC,UK,GB
1006338,22350,BBC,UK,GB
1006339,22350,BBC,UK,GB
1006340,22350,BBC,UK,GB
1006341,22350,BBC,UK,GB
1006342,22350,BBC,UK,GB
1006343,22350,BBC,UK,GB
1006344,22350,BBC,UK,GB
1006345,22350,BBC,UK,GB
1006346,22350,BBC,UK,GB
1006347,22350,BBC,UK,GB
1006348,22350,BBC,UK,GB
1006349,22350,BBC,UK,GB
1006350,22350,BBC,UK,GB
1006351,22350,BBC,UK,GB
1006352,22350,BBC,UK,GB
1006353,22350,BBC,UK,GB
1006354,22350,BBC,UK,GB
1006355,22350,BBC,UK,GB
1006356,22350,BBC,UK,GB
1006357,22350,BBC,UK,GB
1006358,22350,BBC,UK,GB
1006359,22350,BBC,UK,GB
1006360,22350,BBC,UK,GB
1006361,22350,BBC,UK,GB
1006362,22350,BBC,UK,GB
1006363,22350,BBC,UK,GB
1006364,22350,BBC,UK,GB
1006365,22350,BBC,UK,GB
1006366,22350,BBC,UK,GB
1006367,22350,BBC,UK,GB
1006368,22350,BBC,UK,GB
1006369,22350,BBC,UK,GB
1006370,22350,BBC,UK,GB
1006371,22350,BBC,UK,GB
1006372,22350,BBC,UK,GB
1006373,22350,BBC,UK,GB
1006374,22350,BBC,UK,GB
1006375,22350,BBC,UK,GB
1006376,22350,BBC,UK,GB
1006377,22350,BBC,UK,GB
1006378,22350,BBC,UK,GB
1006379,22350,BBC,UK,GB
1006380,22350,BBC,UK,GB
1006381,22350,BBC,UK,GB
1006382,22350,BBC,UK,GB
1006383,22350,BBC,UK,GB
1006384,22350,BBC,UK,GB
1006385,22350,BBC,UK,GB
1006386,22350,BBC,UK,GB
1006387,22350,BBC,UK,GB
1006388,22350,BBC,UK,GB
1006389,22350,BBC,UK,GB
1006390,22350,BBC,UK,GB
1006391,22350,BBC,UK,GB
1006392,22350,BBC,UK,GB
1006393,22350,BBC,UK,GB
1006394,22350,BBC,UK,GB
1006395,22350,BBC,UK,GB
1006396,22350,BBC,UK,GB
1006397,22350,BBC,UK,GB
1006398,22350,BBC,UK,GB
1006399,22350,BBC,UK,GB
1006400,22350,BBC,UK,GB
1006401,22350,BBC,UK,GB
1006402,22350,BBC,UK,GB
1006403,22350,BBC,UK,GB
1006404,22350,BBC,UK,GB
1006405,22350,BBC,UK,GB
1006406,22350,BBC,UK,GB
1006407,22350,BBC,UK,GB
1006408,22350,BBC,UK,GB
1006409,22350,BBC,UK,GB
1006410,22350,BBC,UK,GB
1006411,22350,BBC,UK,GB
1006412,22350,BBC,UK,GB
1006413,22350,BBC,UK,GB
1006416,22350,BBC,UK,GB
1006417,22350,BBC,UK,GB
1006418,22350,BBC,UK,GB
1006419,22350,BBC,UK,GB
1006420,22350,BBC,UK,GB
1006421,22350,BBC,UK,GB
1006422,22350,BBC,UK,GB
1006423,22350,BBC,UK,GB
1006424,22350,BBC,UK,GB
1006425,22350,BBC,UK,GB
1006426,22350,BBC,UK,GB
1006427,22350,BBC,UK,GB
1006428,22350,BBC,UK,GB
1006429,22350,BBC,UK,GB
1006430,22350,BBC,UK,GB
1006431,22350,BBC,UK,GB
1006432,22350,BBC,UK,GB
1006433,22350,BBC,UK,GB
1006434,22350,BBC,UK,GB
1006435,22350,BBC,UK,GB
1006436,22350,BBC,UK,GB
1006437,22350,BBC,UK,GB
1006438,22350,BBC,UK,GB
1006439,22350,BBC,UK,GB
1006440,22350,BBC,UK,GB
1006441,22350,BBC,UK,GB
1006442,22350,BBC,UK,GB
1006443,22350,BBC,UK,GB
1006444,22350,BBC,UK,GB
1006445,22350,BBC,UK,GB
1006446,22350,BBC,UK,GB
1006447,22350,BBC,UK,GB
1006448,22350,BBC,UK,GB
1006449,22350,BBC,UK,GB
1006450,22350,BBC,UK,GB
1006451,22350,BBC,UK,GB
1006452,22350,BBC,UK,GB
1006453,22350,BBC,UK,GB
1006454,22350,BBC,UK,GB
1006455,22350,BBC,UK,GB
1006456,22350,BBC,UK,GB
1006457,22350,BBC,UK,GB
1006458,22350,BBC,UK,GB
1006459,22350,BBC,UK,GB
1006460,22350,BBC,UK,GB
1006461,22350,BBC,UK,GB
1006462,22350,BBC,UK,GB
1006463,22350,BBC,UK,GB
1006464,22350,BBC,UK,GB
1006465,22350,BBC,UK,GB
1006466,22350,BBC,UK,GB
1006467,22350,BBC,UK,GB
1006468,22350,BBC,UK,GB
1006469,22350,BBC,UK,GB
1006470,22350,BBC,UK,GB
1006471,22350,BBC,UK,GB
1006472,22350,BBC,UK,GB
1006473,22350,BBC,UK,GB
1006474,22350,BBC,UK,GB
1006475,22350,BBC,UK,GB
1006476,22350,BBC,UK,GB
1006477,22350,BBC,UK,GB
1006478,22350,BBC,UK,GB
1006479,22350,BBC,UK,GB
1006480,22350,BBC,UK,GB
1006481,22350,BBC,UK,GB
1006482,22350,BBC,UK,GB
1006484,22350,BBC,UK,GB
1006485,22350,BBC,UK,GB
1006486,22350,BBC,UK,GB
1006487,22350,BBC,UK,GB
1006488,22350,BBC,UK,GB
1006489,22350,BBC,UK,GB
1006490,22350,BBC,UK,GB
1006491,22350,BBC,UK,GB
1006492,22350,BBC,UK,GB
1006493,22350,BBC,UK,GB
1006494,22350,BBC,UK,GB
1006495,22350,BBC,UK,GB
1006496,22350,BBC,UK,GB
1006497,22350,BBC,UK,GB
1006498,22350,BBC,UK,GB
1006499,22350,BBC,UK,GB
1006500,22350,BBC,UK,GB
1006501,22350,BBC,UK,GB
1006502,22350,BBC,UK,GB
1006503,22350,BBC,UK,GB
1006504,22350,BBC,UK,GB
1006505,22350,BBC,UK,GB
1006506,22350,BBC,UK,GB
1006507,22350,BBC,UK,GB
1006508,22350,BBC,UK,GB
1006509,22350,BBC,UK,GB
1006510,22350,BBC,UK,GB
1006511,22350,BBC,UK,GB
1006512,22350,BBC,UK,GB
1006514,22350,BBC,UK,GB
1006515,22350,BBC,UK,GB
1006516,22350,BBC,UK,GB
1006517,22350,BBC,UK,GB
1006518,22350,BBC,UK,GB
1006519,22350,BBC,UK,GB
1006520,22350,BBC,UK,GB
1006521,22350,BBC,UK,GB
1006522,22350,BBC,UK,GB
1006523,22350,BBC,UK,GB
1006524,22350,BBC,UK,GB
1006525,22350,BBC,UK,GB
1006526,22350,BBC,UK,GB
1006527,22350,BBC,UK,GB
1006528,22350,BBC,UK,GB
1006529,22350,BBC,UK,GB
1006530,22350,BBC,UK,GB
1006531,22350,BBC,UK,GB
1006532,22350,BBC,UK,GB
1006534,22350,BBC,UK,GB
1006535,22350,BBC,UK,GB
1006536,22350,BBC,UK,GB
1006537,22350,BBC,UK,GB
1006538,22350,BBC,UK,GB
1006539,22350,BBC,UK,GB
1006540,22350,BBC,UK,GB
1006541,22350,BBC,UK,GB
1006542,22350,BBC,UK,GB
1006543,22350,BBC,UK,GB
1006544,22350,BBC,UK,GB
1006545,22350,BBC,UK,GB
1006546,22350,BBC,UK,GB
1006547,22350,BBC,UK,GB
1006548,22350,BBC,UK,GB
1006549,22350,BBC,UK,GB
1006550,22350,BBC,UK,GB
1006551,22350,BBC,UK,GB
1006552,22350,BBC,UK,GB
1006553,22350,BBC,UK,GB
1006554,22350,BBC,UK,GB
1006555,22350,BBC,UK,GB
1006556,22350,BBC,UK,GB
1006557,22350,BBC,UK,GB
1006558,22350,BBC,UK,GB
1006559,22350,BBC,UK,GB
1006560,22350,BBC,UK,GB
1006562,22350,BBC,UK,GB
1006563,22350,BBC,UK,GB
1006564,22350,BBC,UK,GB
1006565,22350,BBC,UK,GB
1006566,22350,BBC,UK,GB
1006567,22350,BBC,UK,GB
1006568,22350,BBC,UK,GB
1006571,22350,BBC,UK,GB
1006572,22350,BBC,UK,GB
1006573,22350,BBC,UK,GB
1006574,22350,BBC,UK,GB
1006575,22350,BBC,UK,GB
1006576,22350,BBC,UK,GB
1006577,22350,BBC,UK,GB
1006578,22350,BBC,UK,GB
1006579,22350,BBC,UK,GB
1006580,22350,BBC,UK,GB
1006581,22350,BBC,UK,GB
1006582,22350,BBC,UK,GB
1006583,22350,BBC,UK,GB
1006584,22350,BBC,UK,GB
1006585,22350,BBC,UK,GB
1006586,22350,BBC,UK,GB
1006587,22350,BBC,UK,GB
1006588,22350,BBC,UK,GB
1006589,22350,BBC,UK,GB
1006590,22350,BBC,UK,GB
1006591,22350,BBC,UK,GB
1006592,22350,BBC,UK,GB
1006593,22350,BBC,UK,GB
1006594,22350,BBC,UK,GB
1006595,22350,BBC,UK,GB
1006596,22350,BBC,UK,GB
1006597,22350,BBC,UK,GB
1006598,22350,BBC,UK,GB
1006599,22350,BBC,UK,GB
1006600,22350,BBC,UK,GB
1006601,22350,BBC,UK,GB
1006602,22350,BBC,UK,GB
1006603,22350,BBC,UK,GB
1006604,22350,BBC,UK,GB
1006605,22350,BBC,UK,GB
1006606,22350,BBC,UK,GB
1006607,22350,BBC,UK,GB
1006608,22350,BBC,UK,GB
1006609,22350,BBC,UK,GB
1006610,22350,BBC,UK,GB
1006611,22350,BBC,UK,GB
1006612,22350,BBC,UK,GB
1006613,22350,BBC,UK,GB
1006614,22350,BBC,UK,GB
1006615,22350,BBC,UK,GB
1006616,22350,BBC,UK,GB
1006617,22350,BBC,UK,GB
1006618,22350,BBC,UK,GB
1006619,22350,BBC,UK,GB
1006620,22350,BBC,UK,GB
1006621,22350,BBC,UK,GB
1006622,22350,BBC,UK,GB
1006623,22350,BBC,UK,GB
1006624,22350,BBC,UK,GB
1006625,22350,BBC,UK,GB
1006626,22350,BBC,UK,GB
1006627,22350,BBC,UK,GB
1006628,22350,BBC,UK,GB
1006629,22350,BBC,UK,GB
1006630,22350,BBC,UK,GB
1006631,22350,BBC,UK,GB
1006632,22350,BBC,UK,GB
1006633,22350,BBC,UK,GB
1006634,22350,BBC,UK,GB
1006635,22350,BBC,UK,GB
1006636,22350,BBC,UK,GB
1006637,22350,BBC,UK,GB
1006638,22350,BBC,UK,GB
1006639,22350,BBC,UK,GB
1006640,22350,BBC,UK,GB
1006641,22350,BBC,UK,GB
1006642,22350,BBC,UK,GB
1006643,22350,BBC,UK,GB
1006644,22350,BBC,UK,GB
1006645,22350,BBC,UK,GB
1006646,22350,BBC,UK,GB
1006647,22350,BBC,UK,GB
1006648,22350,BBC,UK,GB
1006649,22350,BBC,UK,GB
1006650,22350,BBC,UK,GB
1006651,22350,BBC,UK,GB
1006652,22350,BBC,UK,GB
1006653,22350,BBC,UK,GB
1006654,22350,BBC,UK,GB
1006655,22350,BBC,UK,GB
1006656,22350,BBC,UK,GB
1006657,22350,BBC,UK,GB
1006658,22350,BBC,UK,GB
1006659,22350,BBC,UK,GB
1006660,22350,BBC,UK,GB
1006661,22350,BBC,UK,GB
1006662,22350,BBC,UK,GB
1006663,22350,BBC,UK,GB
1006664,22350,BBC,UK,GB
1006665,22350,BBC,UK,GB
1006666,22350,BBC,UK,GB
1006667,22350,BBC,UK,GB
1006668,22350,BBC,UK,GB
1006669,22350,BBC,UK,GB
1006670,22350,BBC,UK,GB
1006671,22350,BBC,UK,GB
1006672,22350,BBC,UK,GB
1006673,22350,BBC,UK,GB
1006674,22350,BBC,UK,GB
1006675,22350,BBC,UK,GB
1006676,22350,BBC,UK,GB
1006677,22350,BBC,UK,GB
1006678,22350,BBC,UK,GB
1006679,22350,BBC,UK,GB
1006680,22350,BBC,UK,GB
1006681,22350,BBC,UK,GB
1006682,22350,BBC,UK,GB
1006683,22350,BBC,UK,GB
1006684,22350,BBC,UK,GB
1006685,22350,BBC,UK,GB
1006686,22350,BBC,UK,GB
1006687,22350,BBC,UK,GB
1006688,22350,BBC,UK,GB
1006689,22350,BBC,UK,GB
1006690,22350,BBC,UK,GB
1006691,22350,BBC,UK,GB
1006692,22350,BBC,UK,GB
1006693,22350,BBC,UK,GB
1006694,22350,BBC,UK,GB
1006695,22350,BBC,UK,GB
1006696,22350,BBC,UK,GB
1006697,22350,BBC,UK,GB
1006698,22350,BBC,UK,GB
1006699,22350,BBC,UK,GB
1006700,22350,BBC,UK,GB
1006701,22350,BBC,UK,GB
1006702,22350,BBC,UK,GB
1006703,22350,BBC,UK,GB
1006704,22350,BBC,UK,GB
1006705,22350,BBC,UK,GB
1006706,22350,BBC,UK,GB
1006707,22350,BBC,UK,GB
1006708,22350,BBC,UK,GB
1006709,22350,BBC,UK,GB
1006710,22350,BBC,UK,GB
1006711,22350,BBC,UK,GB
1006712,22350,BBC,UK,GB
1006713,22350,BBC,UK,GB
1006714,22350,BBC,UK,GB
1006715,22350,BBC,UK,GB
1006716,22350,BBC,UK,GB
1006717,22350,BBC,UK,GB
1006718,22350,BBC,UK,GB
1006719,22350,BBC,UK,GB
1006720,22350,BBC,UK,GB
1006721,22350,BBC,UK,GB
1006722,22350,BBC,UK,GB
1006723,22350,BBC,UK,GB
1006724,22350,BBC,UK,GB
1006725,22350,BBC,UK,GB
1006726,22350,BBC,UK,GB
1006727,22350,BBC,UK,GB
1006728,22350,BBC,UK,GB
1006729,22350,BBC,UK,GB
1006730,22350,BBC,UK,GB
1006731,22350,BBC,UK,GB
1006732,22350,BBC,UK,GB
1006733,22350,BBC,UK,GB
1006734,22350,BBC,UK,GB
1006735,22350,BBC,UK,GB
1006736,22350,BBC,UK,GB
1006737,22350,BBC,UK,GB
1006738,22350,BBC,UK,GB
1006739,22350,BBC,UK,GB
1006740,22350,BBC,UK,GB
1006741,22350,BBC,UK,GB
1006742,22350,BBC,UK,GB
1006743,22350,BBC,UK,GB
1006744,22350,BBC,UK,GB
1006745,22350,BBC,UK,GB
1006746,22350,BBC,UK,GB
1006747,22350,BBC,UK,GB
1006748,22350,BBC,UK,GB
1006749,22350,BBC,UK,GB
